TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010710,23.66,1,480.556,166.642,1,397.188,1,3.929,1,97.744,1,30.734,1,2.272,1,0.20075,1,102.2291667,1,477.2176471,0.708333333,254.925,1,13.8,0.75,31.6,1,429.1541667,1,373.604,1,24.448,1,-9999,-9999,-2.95417,1,84.2734,0.958333,111.196,104.953,120.42,5.04291,-15.7542,1,-20.7154,-22.5114,-19.6199,3.18032,-4.63724,0.958333,0.996747,-5.44753,-4.7867,-4.66589,0.958333,0.875,0.958333,8.04698,7.00511,8.04698,8.47203,13.1843,12.196,12.7811,13.1839,8.76691,8.47751,9.40894,12.0222,16.998,14.3965,15.4641,16.3786,-9999,-9999
20010711,22.505,1,479.742,149.996,1,406.287,1,4.175,1,97.728,1,1.27,1,2.065,1,0.23375,1,102.0791667,1,432.0529412,0.708333333,252.5083333,1,15.25333333,0.625,28.89166667,1,424.9625,1,364.258,1,23.345,1,-9999,-9999,-2.7125,1,77.7739,1,102.266,96.8582,111.132,4.40581,-4.4375,1,-5.79579,-6.34082,-5.52638,3.75891,-6.0206,1,1.03988,-7.3757,-6.20804,-5.4853,1,1,1,7.62116,6.65756,7.60034,7.91384,14.0257,13.4058,14.0257,14.1145,8.61373,7.93779,8.95733,12.6094,15.4621,12.6065,13.6429,14.7674,-9999,-9999
20010712,22.283,1,478.888,299.492,1,381.675,1,6.683,1,97.932,1,0,1,3.247,1,0.367333333,1,202.8667083,1,864.3588235,0.708333333,287.275,1,31.7934,0.625,54.67916667,1,422.8166667,1,347.188,1,23.323,1,-9999,-9999,-2.38329,1,158.429,1,207.756,197.305,226.382,6.83687,6.1875,1,8.11397,7.7058,8.84142,3.74376,-17.8255,1,1.1969,-18.0587,-17.8425,-17.8359,1,0.958333,1,7.91056,7.16321,7.68944,8.20541,25.7302,25.2408,25.5386,26.0243,8.60252,7.95178,8.82294,11.9991,27.2607,20.4286,23.9887,26.1866,-9999,-9999
20010713,22.056,1,477.995,315.821,1,365.254,1,8.267,1,98.357,1,0,1,1.35,1,0.179384615,0.541666667,203.4417083,1,856.8055556,0.75,207.2541667,1,26.56321053,0.791666667,57.39583333,1,419.1791667,1,363.475,1,22.429,1,-9999,-9999,-1.99167,1,165.222,0.916667,225.567,206.005,236.784,6.60292,0.258268,1,0.352597,0.322018,0.370131,4.41342,-16.8071,0.875,1.07324,-17.2227,-17.1018,-16.8071,0.833333,0.875,0.875,8.29044,7.76229,8.11968,8.57003,25.0475,24.9932,25.087,25.3997,8.63154,7.97004,8.75894,11.4485,28.8791,22.5499,25.0736,27.8567,-9999,-9999
20010714,22.144,1,477.063,317.892,1,367.354,1,7.35,1,98.014,1,0,1,2.16,1,0.2235,1,203.5708333,1,904.5117647,0.708333333,226.4791667,1,27.70555556,0.75,59.55833333,1,421.0458333,1,378.488,1,22.403,1,-9999,-9999,-0.529167,1,167.491,0.958333,219.64,208.591,239.331,5.88759,-3.59583,1,-4.69649,-5.13815,-4.47818,3.79796,-15.631,0.916667,1.60995,-16.1022,-15.9837,-15.7936,0.875,0.875,0.916667,8.74136,8.42119,8.61744,9.00789,24.3686,24.3686,24.5351,24.7338,8.70809,8.03612,8.70809,11.0906,29.3254,23.6927,25.9754,28.4515,-9999,-9999
20010715,21.783,1,476.092,148.333,1,385.979,1,4.508,1,97.55,1,31.242,1,2.915,1,0.310708333,1,82.3125,1,419.3588235,0.708333333,288.45,1,13.38823529,0.708333333,32.3375,1,418.6166667,1,339.2,1,21.455,1,-9999,-9999,-0.6625,1,76.349,0.916667,99.7188,95.0836,108.39,4.1897,-34.625,1,-45.1864,-49.1559,-43.1213,3.0997,-4.63625,0.875,1.89572,-5.18624,-4.89827,-4.49351,0.833333,0.875,0.916667,9.03468,8.91419,9.03468,9.2952,13.9651,13.9179,14.0678,14.1643,8.58488,7.97594,8.54341,10.3124,16.5441,14.4569,15.3875,16.2252,-9999,-9999
20010716,25.897,1,475.083,284.637,1,409.196,1,8.004,1,97.202,1,0,1,3.709,1,0.431636364,0.916666667,196.5875,1,818.9117647,0.708333333,258.3708333,1,29.11333333,0.625,53.03754167,1,443.3708333,1,333.983,1,23.701,1,-9999,-9999,15.1042,1,161.203,1,210.373,200.759,220.08,7.34549,-28.2708,1,-36.6976,-38.5963,-35.2079,3.91412,-12.2154,1,1.41113,-12.2154,-12.2154,-12.2154,1,1,1,10.8772,10.8901,11.0194,11.2167,23.107,23.1055,23.2342,23.3423,10.635,10.635,10.8525,12.5215,27.5373,24.454,26.008,27.2867,-9999,-9999
20010717,28.13,1,474.034,303.35,1,423.867,1,7.863,1,97.257,1,0,1,2.768,1,0.33575,1,215.8,1,879.9529412,0.708333333,198.2375,1,27.8375,0.666666667,53.64166667,1,457.2916667,1,351.096,1,26.063,1,-9999,-9999,17.4917,1,190.622,1,248.971,237.398,263.478,7.38628,-27.9375,1,-36.265,-38.6152,-34.7928,3.88198,-15.3204,1,1.02436,-16.1033,-15.6286,-15.3531,1,1,1,11.8915,11.9349,12.0544,12.3817,27.5291,27.6973,27.9608,28.0753,12.1445,12.1841,12.5556,13.078,28.8652,27.5957,28.1627,28.5806,-9999,-9999
20010718,26.756,1,472.948,180.633,1,421.021,1,7.046,1,97.264,1,0,1,3.281,1,0.372181818,0.916666667,117.4333333,1,518.9411765,0.708333333,309.4875,1,16.38235294,0.708333333,35.97083333,1,447.6875,1,352.071,1,25.341,1,-9999,-9999,5.34167,1,119.72,1,155.405,149.097,163.446,6.59126,-33.8974,1,-44.0014,-46.278,-42.2152,3.72346,-9.09007,1,1.18205,-9.21233,-9.14229,-8.92866,1,1,1,11.531,11.5808,11.6615,12.2104,20.8063,20.7926,20.8496,21.1761,11.4999,11.4274,11.5249,11.8643,19.7211,19.5891,19.6703,19.877,-9999,-9999
20010719,25.251,1,471.824,234.483,1,413.217,1,4.771,1,97.548,1,0.508,1,3.238,1,0.4075,1,160.9875,1,720.725,0.666666667,264.7833333,1,16.68571429,0.875,45.07916667,1,441.2083333,1,347.8,1,24.994,1,-9999,-9999,3.9625,1,134.156,1,174.144,167.075,183.154,6.41567,-14.4125,1,-18.7085,-19.6765,-17.9491,3.77815,-13.7971,1,0.986198,-13.9673,-13.8507,-13.7914,1,1,1,10.9715,11.0016,11.1395,11.5731,25.0758,24.9198,25.0758,25.3184,10.7904,10.5644,10.6487,10.7982,23.3935,23.5182,23.5919,23.697,-9999,-9999
20010720,27.091,1,470.662,185.604,1,427.05,1,4.729,1,97.511,1,31.496,1,2.416,1,0.272333333,1,125.95,1,533.1294118,0.708333333,297.4541667,1,13.18571429,0.875,37.48333333,1,448.875,1,356.863,1,25.54,1,-9999,-9999,10.7625,1,107.22,1,140.039,133.53,148.199,5.938,-28.5799,1,-37.328,-39.5031,-35.5929,3.64911,-9.36208,1,0.978551,-9.88955,-9.51513,-9.04645,1,1,1,11.4604,11.4893,11.6323,12.0502,21.1526,21.1475,21.2772,21.3703,11.7562,11.5309,11.6306,12.1926,20.3572,20.3576,20.4362,20.7803,-9999,-9999
20010721,28.596,1,469.461,323.833,1,415.792,1,8.679,1,97.23,1,0,1,2.699,1,0.31075,1,221.4041667,1,945.0823529,0.708333333,158.9916667,1,24.535,0.833333333,59.19166667,1,458.225,1,340.192,1,26.539,1,-9999,-9999,14.175,1,204.971,1,267.711,265.38,283.31,7.64679,-36.7583,1,-48.0098,-50.8073,-47.5918,3.75052,-16.6983,1,0.913411,-17.0977,-16.9219,-16.6232,1,1,1,11.8013,11.8252,11.9861,12.3216,28.9029,28.8838,28.9236,29.0027,12.3306,12.1609,12.3306,12.8412,31.1686,30.5104,30.6562,31.5483,-9999,-9999
20010722,29.384,1,468.225,316.196,1,425.238,1,10.221,1,97.066,1,0,1,2.749,1,0.342333333,1,220.0541667,1,924.4,0.708333333,176.6458333,1,26.10526316,0.791666667,60.45652174,0.958333333,462.7833333,1,343.117,1,27.213,1,-9999,-9999,11.7833,1,201.912,1,263.716,261.42,279.083,8.9603,-41.4666,1,-54.1593,-57.3151,-53.6877,4.11468,-15.2632,1,0.982745,-15.9873,-15.6711,-15.1965,1,1,1,11.8515,11.8672,12.0614,12.3126,27.786,27.6294,27.7613,27.8365,12.4404,12.3127,12.6747,13.6085,30.6717,29.3815,29.5574,31.0194,-9999,-9999
20010723,26.865,1,466.951,215.558,1,417.446,1,7.679,1,97.35,1,0.254,1,2.571,1,0.317375,1,144.8291667,1,532.18,0.833333333,182.4375,1,14.16666667,1,40.56666667,1,447.1458333,1,354.725,1,26.095,1,-9999,-9999,0.891667,1,139.743,1,182.518,172.157,193.153,5.75833,-28.5708,1,-37.2613,-39.4905,-35.1978,4.32462,-8.85608,1,0.968639,-9.07408,-8.99495,-8.85608,1,1,1,10.7146,10.6926,10.9703,11.1692,20.0446,19.7657,19.9413,20.0876,10.1973,10.0741,10.5902,11.9531,21.9927,20.5548,20.8727,22.5502,-9999,-9999
20010724,25.604,1,465.64,184.496,1,414.6,1,3.958,1,97.405,1,0,1,1.997,1,0.25325,1,120.4458333,1,479.7105263,0.791666667,243.3125,1,13.2,0.958333333,34.9375,1,442.6375,1,361.5,1,25.508,1,-9999,-9999,1.5125,1,90.434,1,117.942,111.41,124.998,5.86914,-4.3875,1,-5.70653,-6.06439,-5.40517,3.63856,-8.11891,1,0.731857,-8.14323,-8.03828,-7.59069,1,1,1,10.1471,10.1355,10.349,10.5034,18.5858,18.1784,18.3421,18.4191,10.9329,9.53399,10.687,11.3578,19.4888,18.533,19.0832,20.1446,-9999,-9999
20010725,21.869,1,464.292,105.742,1,395.279,1,1.933,1,97.662,1,33.274,1,2.057,1,0.250125,1,58.01666667,1,306.6117647,0.708333333,180.7500833,1,10.21764706,0.708333333,22.41666667,1,419.7916667,1,343.1,1,22.699,1,-9999,-9999,-9.5625,1,46.0936,1,60.1141,56.785,63.7105,3.74186,-8.30417,1,-10.8007,-11.478,-10.2303,3.27354,-4.30612,1,0.740312,-4.49846,-4.22701,-4.173,1,1,1,8.77752,8.75914,8.94901,9.08896,13.2112,12.9321,13.1573,13.5482,11.1962,7.61902,8.0791,11.1962,12.586,12.586,12.7795,14.7113,-9999,-9999
20010726,22.038,1,462.909,98.525,1,401.721,1,1.621,1,98.01,1,0,1,2.951,1,0.380956522,0.958333333,56.19170833,1,266.9833333,0.75,193.4791667,1,8.642105263,0.791666667,21.45833333,1,421.7458333,1,346.808,1,22.603,1,-9999,-9999,-1.9375,1,46.6222,1,60.6385,57.4362,64.4411,3.93172,-6.37262,1,-8.27214,-8.80822,-7.85074,3.42171,-5.20873,1,0.816133,-5.24709,-5.20873,-5.15499,1,1,1,8.74894,8.74373,8.87918,8.98701,14.0586,14.0138,14.0722,14.1922,11.7918,7.69386,8.52134,11.7918,11.7491,11.9675,12.4081,13.8468,-9999,-9999
20010727,23.123,1,461.489,140.733,1,411.762,1,1.813,1,97.852,1,0.762,1,2.933,1,0.375083333,1,94.30004167,1,361.8105263,0.791666667,244.2125,1,9.504166667,1,28.07083333,1,429.85,1,353.533,1,22.972,1,-9999,-9999,5.3125,1,62.344,1,81.0868,76.8046,86.1718,3.89554,-0.608333,1,-0.789662,-0.840837,-0.749435,3.25896,-8.20893,1,0.814881,-8.28197,-8.25849,-8.12316,1,1,1,9.03274,9.02824,9.09974,9.21529,17.369,17.3061,17.3363,17.3961,10.9481,8.95428,9.78159,10.8338,15.3048,15.5698,16.2358,16.6144,-9999,-9999
20010728,25.845,1,460.033,258.379,1,406.821,1,6.246,1,97.81,1,0,1,1.458,1,0.199347826,0.958333333,178.4875417,1,552.6304348,0.958333333,235.4708333,1,17.50833333,1,46.25,1,443.8458333,1,355.488,1,24.461,1,-9999,-9999,9.13333,1,125.629,1,163.076,154.769,167.473,8.72433,4.22639,1,5.48617,5.20669,5.63409,4.40965,-13.4823,1,0.859519,-13.2799,-13.0347,-12.6027,1,1,1,9.92688,9.92404,9.95929,10.1531,23.046,22.5312,23.0351,23.4492,11.8323,11.406,11.6021,11.7892,24.494,24.4883,24.7705,24.8623,-9999,-9999
20010729,26.013,1,458.542,320.238,1,403.121,1,6.45,1,97.601,1,0,1,2.799,1,0.347708333,1,217.475,1,782.08,0.833333333,151.5791667,1,26.54,0.833333333,60.04166667,1,444.9958333,1,370.362,1,24.626,1,-9999,-9999,8.99167,1,193.932,1,251.739,240.194,258.526,8.85299,-10.6125,1,-13.7402,-14.1472,-13.144,4.63935,-17.3076,1,0.866772,-17.3074,-17.1249,-16.7114,1,1,1,10.0421,10.0428,10.1259,10.2579,27.2751,26.7629,27.2709,27.5342,11.5112,10.6826,11.4237,11.5289,28.1182,26.6118,26.9715,28.0557,-9999,-9999
20010730,29.277,1,457.015,311.692,1,416.733,1,8.921,1,97.376,1,0,1,4.015,1,0.497125,1,206.995875,1,689.8727273,0.916666667,174.6041667,1,21.7125,1,57.86666667,1,462.8333333,1,355.083,1,26.341,1,-9999,-9999,15.175,1,211.908,1,274.362,250.781,282.49,8.95727,-49.8208,1,-62.7366,-66.4149,-58.96,6.53387,-11.8587,1,0.976593,-11.9897,-11.865,-11.8648,1,1,1,11.1533,11.1688,11.2566,11.353,23.04,23.04,23.1109,23.5181,12.7427,12.4682,12.9522,13.2858,26.8203,25.187,25.5215,26.7834,-9999,-9999
20010731,28.954,1,455.454,311.871,1,417.108,1,10.638,1,97.545,1,31.75,1,4.955,1,0.58873913,0.958333333,208.7708333,1,635.925,1,154.4583333,1,21.73333333,1,59.07083333,1,460.4083333,1,353.4,1,26.404,1,-9999,-9999,7.89167,1,245.186,1,308.75,286.854,326.852,8.78787,-90.7393,1,-113.921,-120.962,-106.16,6.25414,-12.2477,0.958333,0.743747,-12.2477,-12.0616,-12.0482,0.958333,0.958333,0.958333,10.8641,10.8945,10.9596,11.1137,23.1643,22.9038,23.0434,23.1808,11.1486,12.6185,12.7033,13.0084,26.7146,25.3617,25.5765,26.5855,-9999,-9999
20010801,29.318,1,453.859,295.471,1,424.113,1,11.904,1,97.921,1,0,1,2.76,1,0.340041667,1,206.2291667,1,613.5458333,1,162.4166667,1,21.12083333,1,52.7125,1,460.0375,1,361.533,1,26.554,1,-9999,-9999,9.8,1,224.091,1,281.339,256.406,292.253,6.59109,-48.8375,1,-60.4874,-63.6926,-55.8802,5.75603,-13.2142,1,0.69054,-13.8364,-13.2221,-13.1952,1,1,1,10.8002,10.8202,10.8804,10.9714,24.0704,24.0756,24.2091,24.4833,10.7803,12.5625,13.2175,13.4954,25.3853,24.065,24.7631,25.2406,-9999,-9999
20010802,27.961,1,452.228,305.313,1,414.529,1,7.887,1,98.157,0.916667,0,1,2.624,1,0.336526316,0.791666667,210.0208333,1,632.5291667,1,167.8666667,1,22.12083333,1,54.92083333,1,453.9916667,1,376.225,1,26.36,1,-9999,-9999,6.40417,1,175.249,1,220.02,200.522,233.62,10.0101,-13.5518,1,-17.0139,-18.0656,-15.5061,4.27888,-14.7115,1,0.870463,-15.0475,-14.7348,-14.7022,1,1,1,10.1634,10.1721,10.2671,10.3243,24.9929,24.9663,25.0082,25.1326,10.2642,11.5528,12.9472,13.0796,26.3792,24.6059,25.8821,26.2991,-9999,-9999
20010803,27.254,1,450.564,293.167,1,410.846,1,6.546,1,97.94,0.958333,0,1,3.086,1,0.410421053,0.791666667,198.1625,1,602.4375,1,217.0625,1,21.41666667,1,54.04166667,1,450.8416667,1,371.917,1,26.251,1,-9999,-9999,3.98333,1,160.227,1,198.448,182.22,208.963,7.53731,-14.5638,1,-18.0379,-18.9937,-16.5629,4.59589,-15.4225,0.916667,0.847521,-15.4823,-15.4487,-15.4023,0.916667,0.916667,0.916667,9.75809,9.77284,9.88148,9.90874,25.311,25.2392,25.311,25.3619,10.2163,10.966,12.0539,12.8209,24.5351,23.5219,24.4608,24.8576,-9999,-9999
20010804,28.066,1,448.865,309.537,1,407.946,1,11.767,1,97.72,1,0,1,2.673,1,0.399285714,0.875,207.9166667,1,630.7458333,1,163.3958333,1,22.19166667,1,55.22083333,1,453.7041667,1,362.958,1,25.943,1,-9999,-9999,6.70417,1,213.24,1,252.357,241.978,277.347,6.66357,-50.7811,1,-60.0964,-66.0477,-57.6248,5.56965,-12.3492,1,0.788963,-12.6637,-12.5551,-12.3492,1,1,1,9.88484,9.89706,10.129,10.1727,22.3448,22.3727,22.4949,22.7191,10.8266,10.5261,10.995,11.503,24.1071,24.0906,24.3452,24.5929,-9999,-9999
20010805,28.77,1,447.134,307.479,1,409.35,1,10.921,1,97.859,1,31.75,1,3.168,1,0.385130435,0.958333333,203.3,1,622.3833333,1,176.45,1,21.2875,1,55.6125,1,456.9,1,348.742,1,26.311,1,-9999,-9999,8.575,1,234.11,0.958333,273.895,265.661,294.802,6.66208,-83.558,1,-97.7581,-105.22,-94.819,6.57527,-11.2912,0.958333,0.718056,-11.4232,-11.3074,-11.2455,0.958333,0.958333,0.958333,10.1578,10.1644,10.4087,10.4567,21.6746,21.4019,21.5627,21.7617,11.5875,10.393,10.947,11.6824,23.2105,23.2077,23.4875,24.2482,-9999,-9999
20010806,28.748,1,445.37,291.558,1,416.142,1,10.383,1,98.136,1,0,1,2.633,1,0.319125,1,196.4666667,1,596.8166667,1,229.7792083,1,21.20833333,1,52.8,1,457.675,1,347.625,1,26.7,1,-9999,-9999,7.4125,1,210.443,1,249.046,238.804,264.999,6.70566,-48.85,1,-57.8111,-61.5141,-55.4334,5.28291,-12.2473,1,0.684428,-12.4877,-12.4877,-12.378,1,1,0.958333,10.2203,10.2259,10.4578,10.5042,22.7258,22.7136,22.7943,22.92,12.2518,11.135,11.6748,12.3426,22.2886,22.1058,22.4087,23.148,-9999,-9999
20010807,26.478,1,443.572,309.608,1,386.521,1,11.112,1,98.184,1,0,1,2.163,1,0.230208333,1,196.9166667,1,682.8,0.916666667,152.0875,1,22.96956522,0.958333333,55.220875,1,442.8166667,1,358.137,1,25.5,1,-9999,-9999,-2.60833,1,203.237,1,250.218,230.627,264.337,6.76106,-28.8583,1,-35.5294,-37.5341,-32.7475,5.93238,-12.6574,0.833333,0.719806,-13.1428,-12.6595,-12.1487,0.833333,0.833333,0.916667,9.56098,9.56715,9.80711,9.85115,22.0908,21.8748,22.2197,22.9679,11.9649,10.9626,11.3354,11.9649,23.4265,22.8933,23.4265,24.0542,-9999,-9999
20010808,26.233,1,441.742,303.392,1,388.842,1,10.567,1,97.62,1,0,1,2.318,1,0.273416667,1,195.0791667,1,814.0333333,0.75,192.2333333,1,27.15263158,0.791666667,54.79583333,1,441.25,1,370.008,1,24.503,1,-9999,-9999,2.88333,1,202.964,1,249.882,230.317,255.581,6.70493,-32.8333,1,-38.4131,-41.3452,-37.2582,5.3587,-12.9863,0.958333,0.639454,-13.2437,-13.112,-13.0045,0.916667,0.958333,0.958333,9.53649,9.53969,9.75246,9.8203,22.7229,22.6636,22.7387,23.0533,12.5187,11.5047,11.9105,12.462,23.0378,22.4687,23.1235,23.5773,-9999,-9999
20010809,23.012,1,439.88,249.996,1,383.592,1,5.083,1,97.67,1,31.496,1,3.574,1,0.432166667,1,158.4041667,1,747.05625,0.666666667,313.6416667,1,23.32777778,0.75,48.545875,1,425.5416667,1,361.75,1,23.512,1,-9999,-9999,-9.7625,1,151.229,1,186.188,173.038,190.435,5.72083,-31.9417,1,-37.3699,-40.2224,-36.5479,4.19494,-11.178,0.958333,0.656531,-11.5107,-11.2366,-11.1848,0.916667,0.958333,0.958333,8.5305,8.5305,8.76223,8.86324,19.8993,19.7655,19.9403,20.372,11.6228,10.8982,11.0859,11.6228,19.9726,20.3467,20.6942,21.0986,-9999,-9999
20010810,19.109,1,437.986,303.688,1,340.462,1,6.804,1,98.312,1,0,1,2.322,1,0.262916667,1,182.6083333,1,967.2666667,0.625,205.7208333,1,34.93333333,0.625,56.13333333,1,404.5333333,1,346.658,1,20.739,1,-9999,-9999,-13.125,1,161.992,1,189.521,184.959,203.376,5.70978,10.4958,1,12.2795,11.9839,13.1772,4.51789,-13.0445,0.916667,0.69262,-13.0445,-13.0351,-12.3738,0.916667,0.916667,0.833333,7.35882,7.3526,7.60728,7.72049,20.5982,20.0831,20.3468,20.628,10.4222,9.91323,10.0084,10.1418,23.244,23.4622,23.6723,23.854,-9999,-9999
20010811,20.451,1,436.061,307.733,1,351.692,1,8.479,1,98.105,1,0,1,1.539,1,0.195041667,1,192.6541667,1,990.2466667,0.625,127.0666667,1,34.96,0.625,54.52083333,1,411.3708333,1,368.929,1,20.355,1,-9999,-9999,-2.62083,1,165.142,1,190.85,187.398,204.535,5.76975,8.39792,1,9.70525,9.52969,10.4012,4.24983,-12.6833,0.958333,0.654173,-13.2509,-12.5342,-12.3567,0.916667,0.958333,0.875,7.82919,7.82219,8.02796,8.14334,20.4422,20.442,20.5801,20.9867,10.7663,10.1529,10.3233,10.5376,23.394,23.3244,23.5462,23.6577,-9999,-9999
20010812,21.865,1,434.104,175.442,1,372.533,1,6.779,1,97.98,0.583333,0,1,1.707,1,0.224285714,0.583333333,95.31666667,1,562.22,0.625,227.670875,1,21.26666667,0.625,34.8,1,417,1,356.008,1,21.028,1,-9999,-9999,-1.68329,1,104.133,1,120.344,118.167,128.205,4.87133,-20.1991,1,-23.1904,-24.8685,-22.9213,4.1707,-6.5969,1,0.590299,-6.64583,-6.57,-6.53141,1,1,1,8.29764,8.23782,8.44491,8.60806,15.0958,14.8159,15.0434,15.1614,10.2963,9.68748,10.0762,10.2515,15.2995,15.4031,15.6159,15.7486,-9999,-9999
20010813,21.635,1,432.117,299.513,1,359.117,1,8.7,1,98.399,0.625,0,1,1.638,1,0.20375,0.666666667,189.0125,1,960.18,0.625,167.7541667,1,35.44666667,0.625,53.41254167,1,415.6083333,1,352.321,1,20.837,1,-9999,-9999,-1.12083,1,152.716,1,176.49,173.298,188.019,6.39609,1.71721,1,1.98453,1.94863,2.11417,6.16323,-13.5692,1,0.664555,-13.5891,-13.5191,-13.3881,1,1,1,8.35349,8.38515,8.41911,8.57965,21.9855,21.8619,21.9669,22.0185,9.43444,8.96883,9.23202,9.43943,22.7252,22.7513,22.8605,22.9183,-9999,-9999
20010814,20.461,1,430.1,112.692,1,381.867,1,5.096,1,97.994,1,3.556,1,2.695,1,0.341652174,0.958333333,60.15,1,306.9333889,0.75,221.4083333,1,10.83157895,0.791666667,23.695875,1,410.0208333,1,349.033,1,19.863,1,-9999,-9999,-3.05,1,67.5222,1,77.5214,76.2798,83.131,5.12522,-27.6812,1,-31.673,-34.0801,-31.2714,4.2755,-2.6909,0.958333,0.460399,-2.69551,-2.6847,-2.58129,0.958333,0.958333,0.958333,8.11433,8.05403,8.21639,8.30539,10.7382,10.7413,10.8515,10.9902,8.32855,8.1569,8.21778,8.32855,10.39,10.3789,10.4063,10.4769,-9999,-9999
20010815,18.645,1,428.051,107.763,1,387.621,1,1.238,1,97.277,1,23.368,1,2.932,1,0.399043478,0.958333333,71.25833333,1,305.0882353,0.708333333,196.9083333,1,8.766666667,0.75,21.94782609,0.958333333,402.9041667,1,366.325,1,19.073,1,-9999,-9999,-5.64167,1,55.8701,1,64.1438,62.8677,68.7853,4.18292,-12.6454,0.958333,-14.4383,-15.5686,-14.2292,3.94236,-3.05044,0.916667,0.5123,-3.10917,-2.9726,-2.64815,0.958333,0.958333,1,7.64657,7.67581,7.73942,7.99236,10.7474,10.5241,10.7439,11.0005,7.06756,7.04032,7.27215,7.39647,9.49393,9.26341,9.34045,9.53464,-9999,-9999
20010816,19.635,1,425.974,307.463,1,348.721,1,5.725,1,97.965,1,0,1,2.533,1,0.32775,1,194.775,1,920.4,0.666666667,121.45,1,24.25652174,0.958333333,55.27916667,1,405.6083333,1,378.867,1,19.431,1,-9999,-9999,-1.62917,1,152.45,1,176.182,171.544,187.691,5.42677,18.6208,1,21.5196,20.953,22.9253,4.13432,-12.4076,1,0.655813,-12.5329,-12.4418,-12.1863,1,1,0.958333,8.19483,8.25912,8.49843,8.66952,20.7048,20.7048,20.8558,20.988,7.43888,7.5559,8.07286,8.15598,21.715,20.9754,21.2758,21.715,-9999,-9999
20010817,20.765,1,423.867,270.571,1,369.879,1,5.042,1,97.936,1,0,1,2.11,1,0.295833333,1,176.7583333,1,870.9533333,0.625,201.5291667,1,22.86,0.833333333,48.98333333,1,414.1333333,1,423.854,1,19.798,1,-9999,-9999,5.86667,1,134.751,1,154.706,148.393,157.411,4.28176,14.9207,1,17.1302,16.4313,17.4298,4.13216,-10.9264,1,0.643059,-11.7129,-10.9732,-10.7746,1,1,0.958333,8.8527,9.00157,9.16307,9.55046,19.9936,19.9861,20.4382,20.7884,8.19058,8.3008,8.96586,9.08659,19.7377,18.5877,18.9333,19.6283,-9999,-9999
20010818,20.555,1,421.731,306.988,1,340.975,1,7.279,1,97.745,1,0,1,3.332,1,0.445478261,0.958333333,181.7583333,1,968.98,0.625,128.3833333,1,35.57333333,0.625,57.2,1,407.8833333,1,372.638,1,20.054,1,-9999,-9999,-4.62083,1,161.196,1,185.067,177.516,188.304,6.53579,14.1417,1,16.2359,15.5735,16.5199,6.51047,-10.8763,1,0.656552,-11.1592,-10.77,-10.5971,1,1,1,8.97869,9.11904,9.23785,9.9742,20.2828,20.0848,20.2762,20.5893,8.78915,8.78915,9.01436,9.42286,22.1397,21.5085,21.7903,21.9399,-9999,-9999
20010819,20.47,1,419.568,292.121,1,351.896,1,8.05,1,97.888,1,0,1,1.575,1,0.171652174,0.958333333,185.3875,1,785.8888889,0.75,149.3625,1,32.125,0.666666667,52.1875,1,405.7583333,1,389.783,1,19.186,1,-9999,-9999,0.129208,1,131.758,1,152.269,145.097,162.215,6.0221,28.2383,1,32.6343,31.0973,34.766,6.56277,-12.2273,1,0.646565,-12.3214,-12.1844,-11.7229,1,1,1,9.24319,9.28001,9.60069,10.4241,21.7851,21.6214,21.7963,21.9566,9.16459,8.73979,9.16507,9.47368,21.7727,21.0716,21.2859,21.4831,-9999,-9999
